,timestamp,authentication_id,data_0,data_1,data_2,data_3,data_4,data_5,data_6,Label
262,1754941835.460263,162,0,0,0,0,0,0,0,Benign
263,1754941835.4604871,152,0,0,0,0,0,0,0,Benign
264,1754941835.4754612,67,0,0,0,255,245,0,0,Benign
265,1754941835.47569,152,0,0,0,0,0,0,0,Benign
266,1754941835.4759371,162,0,0,0,0,0,0,0,Benign
267,1754941835.4899127,67,0,0,0,201,243,0,0,Benign
268,1754941835.490133,152,0,0,0,0,0,0,0,Benign
269,1754941835.4903913,162,0,0,0,0,0,0,0,Benign
270,1754941835.4906332,656,0,0,0,0,0,0,0,Benign
271,1754941835.5050752,162,0,0,0,0,0,0,0,Benign
272,1754941835.5052936,67,0,0,0,37,241,0,0,Benign
273,1754941835.5055537,152,0,0,0,0,0,0,0,Benign
274,1754941835.5239894,162,0,0,0,0,0,0,0,Benign
275,1754941835.5242076,67,0,0,0,54,238,0,0,Benign
276,1754941835.5244615,152,0,0,0,0,0,0,0,Benign
277,1754941835.5349438,162,0,0,0,0,0,0,0,Benign
278,1754941835.5351558,67,0,0,0,106,235,0,0,Benign
279,1754941835.535422,152,0,0,0,0,0,0,0,Benign
280,1754941835.5519013,152,0,0,0,0,0,0,0,Benign
281,1754941835.5521083,67,0,0,0,48,232,0,0,Benign
282,1754941835.5523527,162,0,0,0,0,0,0,0,Benign
283,1754941835.5657372,152,0,0,0,0,0,0,0,Benign
284,1754941835.5659456,67,0,0,0,186,228,0,0,Benign
285,1754941835.566192,162,0,0,0,0,0,0,0,Benign
286,1754941835.580789,152,0,0,0,0,0,0,0,Benign
287,1754941835.580996,67,0,0,0,10,225,0,0,Benign
288,1754941835.5812535,162,0,0,0,0,0,0,0,Benign
289,1754941835.5951874,162,0,0,0,0,0,0,0,Benign
290,1754941835.595399,67,0,0,0,34,221,0,0,Benign
291,1754941835.595655,152,0,0,0,0,0,0,0,Benign
292,1754941835.5959039,656,0,0,0,0,0,0,0,Benign
293,1754941835.6102827,162,0,0,0,0,0,0,0,Benign
294,1754941835.6104982,67,0,0,0,4,217,0,0,Benign
295,1754941835.6107516,152,0,0,0,0,0,0,0,Benign
296,1754941835.6252756,152,0,0,0,0,0,0,0,Benign
297,1754941835.625493,67,0,0,0,180,212,0,0,Benign
298,1754941835.6257381,162,0,0,0,0,0,0,0,Benign
299,1754941835.640279,152,0,0,0,0,0,0,0,Benign
300,1754941835.6404953,67,0,0,0,50,208,0,0,Benign
301,1754941835.6407442,162,0,0,0,0,0,0,0,Benign
302,1754941835.6551034,152,0,0,0,0,0,0,0,Benign
303,1754941835.655326,67,0,0,0,131,203,0,0,Benign
304,1754941835.655574,162,0,0,0,0,0,0,0,Benign
305,1754941835.6701245,67,0,0,0,168,198,0,0,Benign
306,1754941835.6703467,152,0,0,0,0,0,0,0,Benign
307,1754941835.6706007,162,0,0,0,0,0,0,0,Benign
308,1754941835.6853795,67,0,0,0,164,193,0,0,Benign
309,1754941835.685566,152,0,0,0,0,0,0,0,Benign
310,1754941835.6858163,162,0,0,0,0,0,0,0,Benign
311,1754941835.7000978,67,0,0,0,123,188,0,0,Benign
