Created a socket
(1754490486.356582) can0 0x43#5966791310B52DDF
(1754490486.360178) can0 0x43#0000009350000000
(1754490486.360384) can0 0x98#0000000000000000
(1754490486.3606322) can0 0xa2#0000000100000000
(1754490486.3632698) can0 0x98#DEA109E819E4B9CF
(1754490486.369667) can0 0x43#4A5E3AAF7F372251
(1754490486.3761027) can0 0x43#0000009256000000
(1754490486.3763442) can0 0x98#0000000000000000
(1754490486.376638) can0 0xa2#C604072BF3FA217A
(1754490486.3769045) can0 0xa2#0000000000000000
(1754490486.3829231) can0 0x4#A96C407CDF6FF2DD
(1754490486.3894722) can0 0x4#1472AF1CC96431E2
(1754490486.3921015) can0 0x98#0000000000000000
(1754490486.392293) can0 0x43#000000AB5C000000
(1754490486.392558) can0 0xa2#0000000000000000
(1754490486.3927774) can0 0x286#0000000F00000000
(1754490486.3930259) can0 0x290#0000005500000000
(1754490486.3961294) can0 0x43#DC7AF3AFD86201F4
(1754490486.4028935) can0 0x98#F8F97583BE61E1F3
(1754490486.4071577) can0 0x98#0000000000000000
(1754490486.4073665) can0 0x43#0000007762000000
(1754490486.4076138) can0 0xa2#0000000100000000
(1754490486.4097087) can0 0x43#5A8883ACBDFF7E98
(1754490486.4169977) can0 0x43#20A82AB1E0316E49
(1754490486.4223824) can0 0x43#0000005368000000
(1754490486.422603) can0 0x98#0000000000000000
(1754490486.4228532) can0 0xa2#0000000100000000
(1754490486.4238527) can0 0x98#7EE63CD5C72E6B89
(1754490486.4301302) can0 0x43#BC2E8167BB0FB373
(1754490486.4366624) can0 0x98#102EB3DADCD14FE1
(1754490486.4378924) can0 0x98#0000000000000000
(1754490486.4380705) can0 0x43#0000003C6E000000
(1754490486.4383147) can0 0xa2#0000000000000000
(1754490486.4434903) can0 0x43#59EF445EE2ECC525
(1754490486.452136) can0 0x98#004071C09116ABA0
(1754490486.4536579) can0 0x98#0000000000000000
(1754490486.4538076) can0 0xa2#0000000000000000
(1754490486.4540641) can0 0x43#0000002E74000000
(1754490486.46106) can0 0xa2#4FF3E991EAB1DE7E
(1754490486.4678757) can0 0xa2#0000000000000000
(1754490486.4680343) can0 0x4#0020000000000000
(1754490486.4683497) can0 0x43#000000277A000000
(1754490486.468595) can0 0x43#F8B0AF4448C2C507
(1754490486.4687994) can0 0x98#0000000000000000
(1754490486.4748266) can0 0x43#C77FE502788922FE
(1754490486.4817722) can0 0x43#B3E6F47B02BD5FF0
(1754490486.483584) can0 0x43#0000008880000000
(1754490486.4837902) can0 0x98#0000000000000000
(1754490486.48404) can0 0xa2#0000000000000000
(1754490486.488445) can0 0x98#1F753CAE4ABF8806
(1754490486.4961772) can0 0x43#1C2F6F1C36BB9644
(1754490486.4990149) can0 0x43#000000E886000000
(1754490486.4992347) can0 0x98#0000000000000000
(1754490486.4994833) can0 0xa2#0000000000000000
(1754490486.4997513) can0 0x286#0000000F00000000
(1754490486.499988) can0 0x290#0000005500000000
(1754490486.5030425) can0 0x98#C77A6B347F9731C6
(1754490486.5102758) can0 0x43#0CBE2A736F12F322
(1754490486.5156188) can0 0x43#000000DE8C000000
(1754490486.5158234) can0 0x98#0000000000000000
(1754490486.5160792) can0 0xa2#0000000000000000
(1754490486.5182621) can0 0x98#D01F8908E7EF14FB
(1754490486.5250256) can0 0x43#6E997679CA064520
(1754490486.5315502) can0 0x98#627FF35DCDE3675F
(1754490486.5323706) can0 0x43#000000CC92000000
(1754490486.5326567) can0 0xa2#0000000000000000
(1754490486.5329878) can0 0x98#0000000000000000
(1754490486.5381277) can0 0xa2#7F47EEDF8A2F8C99
(1754490486.5449173) can0 0x43#000000AE98000000
(1754490486.5451343) can0 0x98#0000000000000000
(1754490486.545377) can0 0x43#DB53F9A158204A00
(1754490486.5456302) can0 0xa2#0000000000000000
(1754490486.5524035) can0 0x43#C44BC6A761D52B72
(1754490486.5593266) can0 0x98#DD555D461EE741A5
(1754490486.5600758) can0 0x98#0000000000000000
(1754490486.5602405) can0 0x43#000000829E000000
(1754490486.5604885) can0 0xa2#0000000000000000
(1754490486.5658984) can0 0xa2#D5FA08CEB6BD3073
(1754490486.5725014) can0 0x98#6AF70A48E9085158
(1754490486.5772152) can0 0xa2#0000000000000000
(1754490486.5774174) can0 0x43#000000A5A4000000
(1754490486.5776682) can0 0x98#0000000000000000
(1754490486.5800776) can0 0x43#71F7833435133F1E
(1754490486.5871317) can0 0x98#7A448002E684C4FA
(1754490486.5904012) can0 0xa2#0000000000000000
(1754490486.5905998) can0 0x43#00000051AA000000
(1754490486.5908444) can0 0x98#0000000000000000
(1754490486.5937214) can0 0x43#B9E776387A5581A1
(1754490486.6017327) can0 0x43#5358927A7BD87122
(1754490486.605605) can0 0x98#0000000000000000
(1754490486.605808) can0 0x43#000000E3AF000000
(1754490486.6060638) can0 0xa2#0000000000000000
(1754490486.6063073) can0 0x286#0000000F00000000
(1754490486.6065578) can0 0x290#0000005500000000
(1754490486.609816) can0 0x98#C6BA3A7E96533FB1
(1754490486.616816) can0 0x43#3BA23180F86135C5
(1754490486.6207361) can0 0x43#0000005AB5000000
(1754490486.6222796) can0 0x98#0000000000000000
(1754490486.622501) can0 0xa2#0000000000000000
(1754490486.6236615) can0 0x98#7E021100CE825610
(1754490486.6319053) can0 0xa2#98581E470909A510
(1754490486.6357572) can0 0xa2#0000000000000000
(1754490486.63593) can0 0x43#000000B2BA000000
(1754490486.6362023) can0 0x98#0000000000000000
(1754490486.6391573) can0 0x43#DD336D4AACB6A385
(1754490486.6466594) can0 0x43#26271D34F88878EB
(1754490486.6508563) can0 0xa2#0000000000000000
(1754490486.6510673) can0 0x43#000000E8BF000000
(1754490486.6513186) can0 0x98#0000000000000000
(1754490486.6534994) can0 0x98#665F3A6B97F48590
(1754490486.6605775) can0 0x98#F837697D8DE8457D
(1754490486.6651683) can0 0x43#000000F9C4000000
(1754490486.6653914) can0 0x98#0000000000000000
(1754490486.6656423) can0 0xa2#0000000100000000
